A_sadness,A_neutral,A_anger,A_fear,A_joy
-0.9868052005767822,-0.9548342823982239,-1.126336693763733,-0.8617808818817139,5.198768615722656
-1.2349470853805542,-0.6971160173416138,-0.9137320518493652,-1.3442888259887695,5.173410892486572
0.7929798364639282,-2.7862207889556885,3.119133949279785,0.1638212502002716,-2.639793634414673
4.4806084632873535,-1.2479784488677979,-2.1327462196350098,-0.9727513790130615,-1.6478222608566284
-0.06945081055164337,-1.516575813293457,-0.6392850875854492,4.191158771514893,-1.07899010181427
-1.002419352531433,4.543839454650879,-0.6270480155944824,-1.7033488750457764,-0.5166298747062683
-1.0333542823791504,-1.399202585220337,4.770638942718506,-1.587416172027588,-1.5426729917526245
-1.5674017667770386,-1.2279871702194214,4.679118633270264,-0.8242039084434509,-1.845603585243225
-0.3361950218677521,-1.454990267753601,-0.3005942404270172,4.199397563934326,-1.1450377702713013
-1.327868103981018,4.462347984313965,-0.9282962083816528,-1.2791199684143066,-0.13077570497989655
4.2976508140563965,-1.2137001752853394,-1.7341820001602173,-1.5803669691085815,-1.9206063747406006
-0.3876478672027588,-1.7131683826446533,4.226578235626221,-1.4469051361083984,-2.2473270893096924
-0.6882330775260925,-1.0447779893875122,-1.8604315519332886,0.07138580083847046,4.834453105926514
4.258613586425781,-1.6825774908065796,-1.637182354927063,-1.2437467575073242,-1.639446496963501
-1.0288581848144531,-1.0239001512527466,-1.029880166053772,-0.9481396675109863,5.306163311004639
-0.8216278553009033,-0.6146246790885925,4.162857532501221,-2.100080966949463,-1.8507746458053589
2.496966600418091,-1.3183623552322388,-0.00729352654889226,-1.1626698970794678,-2.195199489593506
0.028867939487099648,-1.263858675956726,-2.074237108230591,-0.4051079750061035,4.745929718017578
-1.2712205648422241,-0.22317640483379364,-1.422284722328186,-0.6092532873153687,5.066223621368408
-0.7829524874687195,-0.3311028778553009,-0.9501038193702698,4.397672653198242,-0.7832525968551636
-0.6591402292251587,0.3943651616573334,3.3262388706207275,-1.9805347919464111,-1.4549874067306519
-1.1007661819458008,4.420144081115723,-0.46391305327415466,-1.779073715209961,-0.5113673210144043
-0.8063505291938782,-1.8383657932281494,4.51017427444458,-0.45216745138168335,-2.7089602947235107
-1.3188880681991577,4.254688739776611,-0.6897885799407959,-1.890841007232666,0.3783208131790161
-1.33856201171875,-0.9125247597694397,-0.8764174580574036,-0.910219132900238,5.234686851501465
-1.289370059967041,4.401190757751465,-0.6037863492965698,-1.9879710674285889,0.38739141821861267
-0.8160273432731628,3.61470627784729,-0.8006572723388672,-0.37256020307540894,-1.0661035776138306
-1.220090627670288,1.3843607902526855,-1.358404278755188,-1.8755016326904297,3.7529094219207764
-0.2575967609882355,-0.8008192777633667,-1.219685673713684,4.466911792755127,-1.0054184198379517
0.06062284857034683,-1.9804679155349731,4.203077793121338,-0.8656275272369385,-2.0872068405151367
0.0015124985948204994,2.682241201400757,-0.23575685918331146,-2.9057254791259766,-0.11388926208019257
0.4218948483467102,-0.7851062417030334,-1.6104063987731934,3.9734413623809814,-0.7700412273406982
-0.9398952126502991,4.492650985717773,-0.7787151336669922,-2.05311918258667,0.01889674738049507
-0.19058164954185486,-1.6052838563919067,-0.7619746327400208,4.346109867095947,-0.9521297812461853
-0.18901334702968597,3.7032082080841064,-1.5959904193878174,-0.9018443822860718,-0.34134116768836975
-1.1051528453826904,-1.6745611429214478,4.571058750152588,-0.931671142578125,-2.0061421394348145
4.439571857452393,-1.605278730392456,-1.5257154703140259,-1.6259011030197144,-1.8042320013046265
-1.1294081211090088,0.36777573823928833,-1.2718133926391602,-1.641506314277649,4.632147312164307
-0.37861236929893494,-0.7245234847068787,-1.3957122564315796,4.522021770477295,-0.6425344944000244
4.380810260772705,-2.2555723190307617,-1.9313080310821533,-0.383227676153183,-1.3275585174560547
-1.0697194337844849,4.522313117980957,-0.8444573879241943,-1.784648060798645,-0.07176537811756134
-1.311950445175171,3.254697799682617,-1.3427225351333618,-1.7898640632629395,1.9304697513580322
-0.37326186895370483,-1.6233346462249756,4.458871841430664,-1.5468127727508545,-1.8192689418792725
3.281747341156006,-0.8784062266349792,-2.113262891769409,1.5858876705169678,-2.66129732131958
-0.7027475833892822,-0.7896415591239929,-1.6713858842849731,-0.6933391094207764,5.246524333953857
-1.053154706954956,4.567358016967773,-1.0002490282058716,-1.351597785949707,-0.3297039270401001
-1.5038684606552124,-1.222464680671692,-0.5847827196121216,-0.6064087152481079,4.889184474945068
-1.5784698724746704,-0.7855514287948608,4.43481969833374,-1.7947602272033691,-1.4622243642807007
-1.3478120565414429,-0.718978226184845,-0.7792463302612305,-1.200132131576538,5.111440181732178
4.578074932098389,-1.4859143495559692,-2.137754201889038,-0.9609920382499695,-1.744592308998108
-0.20249716937541962,0.020964710041880608,-1.0219146013259888,4.035706043243408,-1.5319186449050903
-0.5340931415557861,-0.6318547129631042,3.6727964878082275,-1.652378797531128,-2.5307505130767822
-1.4285141229629517,-1.3385286331176758,4.732605457305908,-1.447064995765686,-1.5534439086914062
-1.1149282455444336,-1.6681956052780151,4.546439170837402,0.10061253607273102,-2.3725814819335938
-0.5560754537582397,-1.4374445676803589,3.916935682296753,-0.8446356654167175,-1.9463039636611938
-0.2877214848995209,-0.5495768189430237,-1.645767331123352,4.109123229980469,-0.1125774085521698
-0.04395155608654022,-2.001695156097412,-0.9268292188644409,-0.9212389588356018,4.462240219116211
4.407454013824463,-1.8871108293533325,-2.235640287399292,-0.04558906331658363,-1.6032720804214478
4.513955593109131,-1.6450625658035278,-2.0998728275299072,-1.0006181001663208,-1.5904396772384644
4.2406182289123535,-1.2251452207565308,-1.9159157276153564,-1.3598294258117676,-1.7112213373184204
-0.6732689142227173,-1.4876478910446167,-1.106399655342102,-0.6965965032577515,4.898168087005615
-1.412349820137024,1.4889191389083862,-1.8897150754928589,-0.7681518197059631,4.3328375816345215
-0.1876981258392334,-1.5381994247436523,-0.5646870136260986,4.298356533050537,-1.2688887119293213
-0.3190957009792328,-2.070113182067871,4.222738265991211,-1.0374010801315308,-2.2645692825317383
-0.2002822607755661,-0.7449468970298767,-1.5131962299346924,4.505248546600342,-0.7711654901504517
3.6353676319122314,-2.2986865043640137,-0.4104042053222656,-0.8786661624908447,-2.0478827953338623
-0.004810555838048458,-0.8236973881721497,-1.4561480283737183,4.234615802764893,-0.5125492811203003
-0.8090932369232178,0.28710541129112244,3.415374517440796,-2.4591989517211914,-1.3182438611984253
-1.0525504350662231,4.636165618896484,-0.8127543330192566,-1.6088889837265015,-0.3589189052581787
4.577595233917236,-1.6478503942489624,-2.1489837169647217,-0.8539114594459534,-1.6375080347061157
-1.1608021259307861,-0.5843833088874817,4.167492389678955,-1.6999393701553345,-1.801055669784546
4.111522674560547,-0.8668530583381653,-2.550516366958618,0.04329172894358635,-2.082104206085205
-1.5522264242172241,-1.3483718633651733,4.621720790863037,-1.203741192817688,-1.5930312871932983
-1.205498218536377,4.513405799865723,-0.8461116552352905,-1.753305196762085,0.24223627150058746
3.982088565826416,-2.5553669929504395,-0.9125117063522339,-0.02898661233484745,-1.9566305875778198
-0.33951616287231445,-1.1520816087722778,-0.4401961863040924,4.293549537658691,-1.3228362798690796
-1.610560417175293,3.904654026031494,-1.0495651960372925,-0.7152978181838989,0.3416731059551239
0.3499351143836975,-1.5553975105285645,2.320415496826172,-0.3868967592716217,-2.4710850715637207
-0.8141621351242065,-0.2016810178756714,-1.1670050621032715,4.315733432769775,-0.5503114461898804
-1.0932202339172363,-1.2457998991012573,-0.9550238847732544,-0.6755410432815552,5.109388828277588
-1.0200905799865723,-1.4515050649642944,4.5980963706970215,-1.292358160018921,-2.1908044815063477
-0.39689746499061584,-0.7838605046272278,-1.1745620965957642,4.522043704986572,-0.9467164278030396
-0.3044889271259308,-0.946118950843811,-1.436639666557312,4.5643439292907715,-0.5240072011947632
-0.9505482316017151,0.14688000082969666,-1.8245769739151,-0.397362619638443,4.291064262390137
4.531926155090332,-1.3996083736419678,-2.065565347671509,-1.3510487079620361,-1.5592585802078247
-0.43411755561828613,-0.7815931439399719,-1.3104263544082642,4.50597620010376,-0.6146414875984192
-1.763988971710205,0.06449110805988312,3.8014748096466064,-2.051537036895752,-0.6387051939964294
1.1088144779205322,-0.7964956164360046,-2.3488852977752686,3.660764694213867,-0.7323395609855652
4.443113803863525,-1.1729389429092407,-2.1989943981170654,-1.5258913040161133,-1.5282992124557495
-1.1587653160095215,-0.3054579198360443,-1.0932385921478271,-1.5294641256332397,4.994007110595703
0.7331417798995972,-2.404860496520996,3.2350988388061523,-1.0838696956634521,-2.2510929107666016
-1.0916492938995361,-0.24236910045146942,3.433739423751831,-2.4717447757720947,-0.8354887366294861
-0.20554089546203613,2.883455753326416,-2.110365629196167,-1.6348702907562256,1.4161992073059082
4.0801310539245605,-2.522160530090332,-1.3303894996643066,0.030488235875964165,-1.785459280014038
4.378790378570557,-1.7852731943130493,-2.1131553649902344,-0.8287088871002197,-1.4535390138626099
3.354785203933716,-1.9080778360366821,-0.21693281829357147,-2.5418291091918945,-1.2386770248413086
-0.9758279919624329,4.396699905395508,-0.4951213300228119,-1.9196958541870117,-0.4142000377178192
-1.2795393466949463,2.375749111175537,-1.9930784702301025,1.9888851642608643,1.0216397047042847
-1.0369057655334473,4.519509792327881,-1.0120447874069214,-1.5809781551361084,0.05337830260396004
-0.44757989048957825,-2.1676552295684814,4.250631332397461,-0.1992778182029724,-2.407520294189453
4.440027236938477,-1.3042715787887573,-1.7458425760269165,-1.5638138055801392,-1.740671992301941
-1.5430998802185059,-1.2441052198410034,4.719894886016846,-1.394700288772583,-1.4460628032684326
4.103428363800049,-0.5936927795410156,-2.1331043243408203,-1.74469792842865,-1.5951553583145142
-0.5201177000999451,-0.4043356776237488,-1.2407945394515991,4.4069976806640625,-0.8711293339729309
-0.8516656756401062,-1.5866725444793701,4.478549480438232,-1.1681101322174072,-1.8500665426254272
-1.535640835762024,-0.3387596607208252,-0.8960744738578796,-1.1448980569839478,5.04941987991333
4.498189449310303,-1.3801074028015137,-2.0943477153778076,-1.3738266229629517,-1.6500434875488281
-1.2391939163208008,-1.374863862991333,4.713522911071777,-1.576448917388916,-1.610873818397522
-0.7641081809997559,3.2136712074279785,-1.5659641027450562,-2.085946559906006,1.5007116794586182
4.432042598724365,-1.7486320734024048,-1.9085222482681274,-0.7484320402145386,-1.6109052896499634
-1.469693660736084,0.17088845372200012,-0.8159485459327698,-0.9633477926254272,4.115029335021973
-1.0636115074157715,-1.7360533475875854,4.753489971160889,-1.0392744541168213,-1.8342143297195435
-1.0424189567565918,-0.9132416844367981,-0.5768004655838013,-1.622416377067566,4.917367458343506
-1.0856263637542725,4.629208087921143,-0.8076091408729553,-1.6324615478515625,-0.3063267469406128
-0.7018250226974487,4.057563781738281,-1.313038945198059,-1.9386298656463623,0.6337339878082275
-0.35863566398620605,0.49298739433288574,-1.0333796739578247,4.018182754516602,-1.4455143213272095
3.1783864498138428,-1.1639106273651123,-0.3984922766685486,-0.5312193036079407,-3.13729190826416
-0.3932548761367798,-0.8409099578857422,-1.2305368185043335,4.474544048309326,-0.6543252468109131
4.439656734466553,-1.1944231986999512,-2.1268298625946045,-1.3605141639709473,-1.7743490934371948
-1.171803593635559,-0.7967073321342468,-0.8572179079055786,-1.4569875001907349,5.186941623687744
-0.6974793672561646,-1.5285366773605347,4.492481231689453,-1.5550892353057861,-1.7483593225479126
0.17143672704696655,-2.3326570987701416,-0.4003956913948059,3.79116153717041,-0.786479115486145
3.752021312713623,-1.1376135349273682,-1.6803466081619263,-2.1168274879455566,-0.8122814893722534
-0.9530872106552124,-1.1826092004776,-0.8326630592346191,-1.3708053827285767,5.123305320739746
-1.202524185180664,-0.8928518891334534,-1.0008662939071655,-0.9873213768005371,5.281436443328857
-1.281629204750061,-0.6504213213920593,4.314570426940918,-0.9152960777282715,-2.6481754779815674
-0.8497542142868042,-0.9660301804542542,-1.262125849723816,-1.0462102890014648,5.30309534072876
-0.5215310454368591,4.267367839813232,-1.267082929611206,-1.8142427206039429,0.028491098433732986
-0.6464011669158936,-1.1117448806762695,-1.1969541311264038,-1.2784892320632935,5.136358737945557
1.3671776056289673,1.729845404624939,-1.1727046966552734,-1.9163811206817627,-0.5993673801422119
4.0769572257995605,-2.399515151977539,-1.376222014427185,-0.8798457980155945,-0.747637152671814
-0.4449913799762726,-0.5359718203544617,3.0466837882995605,-2.4758801460266113,-0.9804787039756775
-1.4619060754776,3.658231735229492,-1.0213310718536377,-1.244189977645874,0.7312114238739014
-0.3317590653896332,3.274299383163452,-0.45354974269866943,-2.3570220470428467,-0.1511276513338089
-0.2931489646434784,4.066132068634033,-1.0324819087982178,-1.7999272346496582,-0.43505650758743286
-0.4715554416179657,-0.5955251455307007,-1.4047993421554565,4.55457067489624,-0.6719971299171448
-1.400779128074646,-0.08927887678146362,-1.2967087030410767,-1.0286438465118408,5.1361470222473145
-1.5195133686065674,0.14982694387435913,-1.2992825508117676,-1.199958086013794,5.027215480804443
-1.333078384399414,-1.7203301191329956,4.6401262283325195,-0.36727696657180786,-2.0049333572387695
-1.510188102722168,-1.2587335109710693,4.714519023895264,-1.4978615045547485,-1.4404784440994263
-1.635387659072876,0.20642325282096863,3.8477025032043457,-1.4173901081085205,-1.895869255065918
-0.7597252130508423,-1.222411036491394,4.054299831390381,-1.4726461172103882,-1.3333415985107422
-1.201324462890625,-0.3972652554512024,-1.4905848503112793,0.15334263443946838,4.0938286781311035
-0.42854031920433044,-0.8268002867698669,-1.340619683265686,4.546562671661377,-0.6417100429534912
-1.0203101634979248,4.612829208374023,-0.7876274585723877,-1.6360352039337158,-0.4275192618370056
4.120354175567627,-1.5668752193450928,-2.016770601272583,-0.27530911564826965,-1.883994698524475
-0.1769237518310547,3.266671657562256,0.00884347315877676,-2.5345306396484375,-0.6484900116920471
1.1982884407043457,0.7208364605903625,0.6243909597396851,-2.0718185901641846,-2.2814974784851074
-1.5017142295837402,3.0667901039123535,1.6247771978378296,-1.8371117115020752,-1.2380129098892212
1.3839423656463623,-2.711606979370117,2.893695592880249,-0.48207545280456543,-2.8442022800445557
-1.3281159400939941,-0.6125710606575012,-1.0981814861297607,-0.9897428750991821,5.251651763916016
4.444163799285889,-1.204062819480896,-2.273081064224243,-1.492876648902893,-1.4105826616287231
-2.183565139770508,1.6403378248214722,-1.0819532871246338,-0.7538535594940186,3.6402599811553955
-0.2331053614616394,0.5963537096977234,-2.217323064804077,-1.7562967538833618,4.391392230987549
-1.2340604066848755,4.582453727722168,-0.8844543099403381,-1.5528967380523682,-0.06510801613330841
4.422560214996338,-1.276890754699707,-2.0012972354888916,-1.5143537521362305,-1.6242951154708862
4.11981725692749,-0.89191073179245,-2.1922054290771484,-1.641358733177185,-1.472854733467102
-1.356526255607605,3.8076438903808594,-1.2151776552200317,-1.59480619430542,1.0144617557525635
4.361508369445801,-1.4572083950042725,-2.0228679180145264,-1.724522590637207,-1.1804893016815186
-1.0265758037567139,-1.6229161024093628,4.751245021820068,-1.2204864025115967,-1.7806226015090942
-1.7723866701126099,1.0809789896011353,-1.1969553232192993,-1.2261027097702026,4.586081027984619
4.24061393737793,-1.3136394023895264,-2.6130223274230957,-1.5098989009857178,-0.33303093910217285
-0.3205650746822357,-0.7902984023094177,-0.899176836013794,4.056357383728027,-0.7223845720291138
4.165301322937012,-2.399212598800659,-1.1662760972976685,-0.7313033938407898,-1.7577195167541504
4.553665637969971,-1.6397682428359985,-2.314115285873413,-0.7514975666999817,-1.3362029790878296
-0.9056525230407715,3.587268829345703,-0.7833178639411926,-2.060476303100586,0.42765459418296814
-1.0918246507644653,4.616528034210205,-0.8580353260040283,-1.480499267578125,-0.3254401981830597
0.20634609460830688,-2.1990461349487305,4.007338047027588,-0.4975135326385498,-2.999321699142456
-0.19077175855636597,-0.6484553217887878,-1.5810970067977905,4.1094160079956055,-0.24252241849899292
-1.593596339225769,-0.06833183765411377,-0.6993269920349121,-1.62880277633667,4.651623725891113
-0.5847835540771484,-0.08244752883911133,-1.3755501508712769,4.229485034942627,-0.4397710859775543
3.8736605644226074,-1.2245770692825317,-1.4562338590621948,-1.5466539859771729,-2.1774940490722656
-0.43912020325660706,-0.5986286401748657,-1.4780441522598267,4.52679967880249,-0.63322913646698
-1.271128535270691,-0.852100670337677,-0.7397585511207581,-1.2467188835144043,5.133741855621338
0.7991331815719604,-1.2231333255767822,3.054365873336792,-1.089784026145935,-3.4403839111328125
-0.5000823736190796,-1.0873907804489136,-0.7802062630653381,4.536853790283203,-1.0300071239471436
-0.6584155559539795,2.447864055633545,0.9149855375289917,-1.3782830238342285,-1.0965971946716309
-0.6721773147583008,-1.9866844415664673,4.5934367179870605,-0.7878730297088623,-2.1762194633483887
-0.40665683150291443,-0.08221057802438736,3.3013885021209717,-2.623507022857666,-1.6574643850326538
4.509644508361816,-1.5901471376419067,-1.9756613969802856,-1.3095990419387817,-1.6363298892974854
-0.29028257727622986,-1.0329638719558716,-1.1383179426193237,4.415598392486572,-0.8508030772209167
-0.35504278540611267,-1.3923847675323486,-1.1354658603668213,-1.382885456085205,4.397094249725342
0.4442357122898102,-1.2176185846328735,-1.6384015083312988,4.314788341522217,-0.8668558597564697
-1.060579538345337,4.561160087585449,-0.7666276097297668,-1.7928130626678467,-0.20277462899684906
-1.5948340892791748,-0.1267203539609909,4.035586357116699,-1.0131752490997314,-2.2152106761932373
4.447795391082764,-1.5678491592407227,-1.8653159141540527,-1.2310237884521484,-1.6275569200515747
-0.7593196034431458,-0.7511000633239746,-1.503763198852539,-0.8816243410110474,5.136712551116943
3.9512715339660645,-0.31111350655555725,-2.4092659950256348,-1.2814607620239258,-1.6593960523605347
-1.313230037689209,3.1381988525390625,-1.173120141029358,-0.6938374638557434,0.911284327507019
-0.9527339935302734,-0.5898414254188538,-1.6743732690811157,0.018728552386164665,4.961923599243164
4.342751502990723,-1.6297399997711182,-1.0339707136154175,-1.571067214012146,-1.9684746265411377
2.9765751361846924,-1.963187336921692,-1.974961519241333,1.5072784423828125,-1.591403841972351
-1.8630650043487549,1.387190341949463,1.9856735467910767,0.9658043384552002,-2.136688232421875
-1.0801606178283691,-0.833640992641449,-0.9499876499176025,-1.2627936601638794,5.21792459487915
-1.071234107017517,-0.9398106932640076,-0.9219706654548645,-0.8958258032798767,4.800809383392334
3.6554765701293945,-1.8600873947143555,-1.8397821187973022,-0.9518043994903564,-0.8309140205383301
-1.469588279724121,-0.49365749955177307,4.424720764160156,-1.7514675855636597,-1.7185660600662231
-0.5765411257743835,4.284270286560059,-0.5229239463806152,-2.0071492195129395,-0.5821014046669006
4.48878288269043,-1.5233290195465088,-1.9078515768051147,-1.4819118976593018,-1.6213494539260864
-1.360668420791626,3.9698359966278076,-0.8471730947494507,-2.042973279953003,0.8135432600975037
4.436567783355713,-1.128167986869812,-2.1077802181243896,-1.5698322057724,-1.5641486644744873
-1.1776607036590576,-0.7843477725982666,-1.3552905321121216,-0.46246758103370667,5.157480716705322
-1.2190539836883545,-1.7956622838974,4.696371555328369,-0.8014631867408752,-1.652441143989563
-1.1014654636383057,-1.486411690711975,4.714356899261475,-1.1179769039154053,-1.6952890157699585
-0.9061669111251831,-0.6623234152793884,-0.863226056098938,4.540637016296387,-0.4253024756908417
-0.6597377061843872,-0.6034473776817322,3.8568074703216553,-0.5979489088058472,-3.0665700435638428
-0.4572502672672272,-0.7460103631019592,-1.2443571090698242,4.5571746826171875,-0.8019676804542542
3.661273956298828,-2.293400764465332,-0.28071045875549316,0.10332882404327393,-2.4121479988098145
-1.3346810340881348,-0.9494761824607849,-0.8345658779144287,-1.035813331604004,5.148441791534424
-1.053154706954956,4.567358016967773,-1.0002490282058716,-1.351597785949707,-0.3297039270401001
-1.3960227966308594,3.060076951980591,0.6466817855834961,-2.4786250591278076,0.2673933506011963
-1.3971166610717773,0.4086017310619354,-1.1602026224136353,-1.24505615234375,4.847195148468018
0.4446698725223541,-2.135932683944702,3.707034111022949,-0.789362907409668,-2.768195152282715
-1.5750300884246826,0.04002796858549118,3.9954941272735596,-1.225468397140503,-1.6823614835739136
-1.2921745777130127,-1.0336960554122925,4.654743671417236,-1.5605053901672363,-1.9138964414596558
-1.1993629932403564,-0.6347158551216125,-1.078795313835144,-1.20164155960083,5.246323585510254
-0.7193070650100708,-0.48856186866760254,-1.2084418535232544,4.518784999847412,-0.578518271446228
-0.0844300389289856,-0.6690537333488464,-1.6351298093795776,4.340939998626709,-0.7475818991661072
-1.5352985858917236,-1.2374519109725952,4.74899435043335,-1.3272051811218262,-1.4278815984725952
-1.2309410572052002,4.4935102462768555,-1.0918149948120117,-0.9795022010803223,-0.18560926616191864
0.18998095393180847,-0.5872601270675659,-1.3636144399642944,4.228485107421875,-1.3999754190444946
3.40504789352417,-1.230173945426941,-0.5934959650039673,-1.8245974779129028,-2.2829244136810303
4.466831684112549,-1.9493590593338013,-1.8509480953216553,-0.8228293061256409,-1.6414881944656372
-1.5810883045196533,-1.108440637588501,4.657318592071533,-1.504077434539795,-1.4798520803451538
-1.2420642375946045,-0.9132160544395447,-0.752696692943573,-1.373326063156128,5.0918049812316895
-0.5099011063575745,-0.5806007981300354,-1.1040400266647339,4.37194299697876,-1.0140339136123657
-1.6467766761779785,-0.32154661417007446,-0.7301813364028931,-1.2614059448242188,4.963084697723389
4.081283092498779,-1.3893388509750366,-2.1198458671569824,-0.5002058744430542,-2.15799617767334
-0.8528041839599609,4.564885139465332,-0.7186179757118225,-1.6292228698730469,-0.6211754083633423
4.503148078918457,-1.2375789880752563,-2.227085828781128,-1.3381450176239014,-1.5394271612167358
-0.739508867263794,-2.2844650745391846,4.146912574768066,-0.6441340446472168,-1.5273348093032837
-1.034996747970581,3.9402365684509277,-1.253213882446289,-2.2550737857818604,1.3495773077011108
-1.2228808403015137,0.08370590209960938,-1.211287498474121,-1.0395612716674805,4.9261369705200195
-1.1847176551818848,4.498311996459961,-0.723522961139679,-1.5812537670135498,-0.280674546957016
-1.5798077583312988,-0.9436826109886169,-0.727574348449707,-0.44246506690979004,5.092333793640137
0.2982177138328552,-2.4299912452697754,3.9307615756988525,-0.5058765411376953,-2.670607089996338
-1.3871954679489136,-0.8737173676490784,-0.7922024726867676,-1.075873613357544,5.118576526641846
4.298058986663818,-2.0621726512908936,-2.0848004817962646,-0.7568244934082031,-1.125547170639038
-0.1886013150215149,-1.4832587242126465,-0.695559024810791,4.276752948760986,-0.94827800989151
-0.052711665630340576,-1.5899134874343872,3.3183751106262207,-0.5019044280052185,-1.8511308431625366
-1.0438179969787598,3.0522518157958984,0.06716363877058029,-1.003100037574768,-0.825651228427887
-1.4082070589065552,-0.5230820775032043,-0.9892704486846924,-1.047133207321167,5.044266700744629
3.032865524291992,-0.1943598985671997,-0.49827566742897034,-1.6361396312713623,-2.8232057094573975
-1.3869507312774658,-0.980746328830719,-0.5163538455963135,-1.0951144695281982,4.779787540435791
4.482032775878906,-1.4921425580978394,-1.881441593170166,-1.473970890045166,-1.5437644720077515
-1.3005151748657227,0.5847898125648499,-1.0558310747146606,-1.9856889247894287,4.481586933135986
-0.00456347968429327,-1.0167746543884277,-1.4134588241577148,4.3924241065979,-0.914095401763916
3.1456639766693115,-0.09383724629878998,-0.9780865907669067,-1.7049729824066162,-2.4524004459381104
0.5555954575538635,-2.7376480102539062,0.6985454559326172,3.1457834243774414,-1.7452633380889893
-0.5206624865531921,-1.1490575075149536,0.1888306587934494,3.9872117042541504,-1.6089140176773071
-0.47030922770500183,-0.7125468850135803,-1.1600838899612427,4.481159687042236,-1.020143747329712
