A_sadness,A_neutral,A_anger,A_fear,A_joy,D_anger,D_fear,D_joy,D_neutral,D_sadness,Emotion
-1.1396132707595823,0.3023903369903564,3.1920435428619385,-2.587347507476806,-0.8604243993759155,0.7514384388923645,0.0668687298893928,0.0040919724851846,0.0083418702706694,0.169259026646614,anger
-0.2165397703647613,3.344235897064209,-2.136279344558716,-1.2831608057022097,0.7878100872039795,0.0939049869775772,0.025954870507121,0.7771881818771362,0.0182156004011631,0.0847363471984863,neutral
-1.002419352531433,4.543839454650879,-0.6270480155944824,-1.7033488750457764,-0.5166298747062683,0.0085702594369649,0.0053732986561954,0.0234720557928085,0.9543630480766296,0.0082214064896106,neutral
-0.7633382678031921,-0.4227763712406158,-1.5140835046768188,-1.2088383436203003,5.127736568450928,0.2317652553319931,0.0695308372378349,0.5217528939247131,0.0176697876304388,0.1592812240123748,joy
-0.2778848707675934,-0.3481887578964233,-1.5451329946517944,4.453877925872803,-0.8945955038070679,0.0027777580544352,0.9903122186660768,0.0064045120961964,5.170673102838919e-05,0.0004538366047199,fear
-1.2194079160690308,-0.0277043227106332,3.932790994644165,-2.138808012008667,-1.4354511499404907,0.7089370489120483,0.0881684571504592,0.033960361033678,0.0017523332498967,0.1671818047761917,anger
-1.051267385482788,0.4658364057540893,3.009268045425415,-2.537073135375977,-0.9562495946884156,0.4234631359577179,0.10970439016819,0.3007108271121979,0.0169124267995357,0.1492092907428741,anger
-0.5099011063575745,-0.5806007981300354,-1.104040026664734,4.37194299697876,-1.0140339136123655,0.0123926056548953,0.9786927103996276,0.0064656301401555,0.0006011363584548,0.0018478913698345,fear
-1.1377424001693726,-0.9556813836097716,-1.2340704202651978,-0.4990257620811462,5.20181131362915,0.0342971235513687,0.0107076521962881,0.876539945602417,0.021568214520812,0.0568870902061462,joy
4.465841770172119,-2.036112070083618,-1.896273732185364,-0.7890743613243103,-1.5290127992630005,0.2487803101539611,0.2774542272090912,0.0286997724324464,0.0036902537103742,0.4413754642009735,sadness
-1.0721882581710815,4.5378007888793945,-0.9445136189460754,-1.6991236209869385,-0.0691008418798446,0.0085702594369649,0.0053732986561954,0.0234720557928085,0.9543630480766296,0.0082214064896106,neutral
4.03705358505249,-2.521019458770752,-0.5595831274986267,-0.0890075713396072,-2.3223876953125,0.3225879967212677,0.0114567885175347,0.0013664587168022,0.0011082522105425,0.6634804606437683,sadness
-1.602565050125122,3.077700614929199,-0.0163256898522377,-0.7882698774337769,-0.1951543241739273,0.1241648271679878,0.1223619580268859,0.1407859921455383,0.4910484850406647,0.121638722717762,neutral
-1.824290990829468,0.7645798325538635,-0.8709800839424133,-1.4670109748840332,4.437664985656738,0.0671454817056655,0.0217279847711324,0.4909346997737884,0.3528124094009399,0.0673794373869896,joy
-1.4050931930541992,-1.57689106464386,4.709865093231201,-0.9663223624229432,-1.8976972103118896,0.9671295285224916,0.016915338113904,0.0008044990245252,5.027508086641319e-05,0.0151003068313002,anger
-1.002419352531433,4.543839454650879,-0.6270480155944824,-1.7033488750457764,-0.5166298747062683,0.0085702594369649,0.0053732986561954,0.0234720557928085,0.9543630480766296,0.0082214064896106,neutral
1.0487923622131348,-2.5579609870910645,3.7826452255249023,-0.8696243762969971,-2.705235481262207,0.3222206234931946,0.0152945825830101,0.019932409748435,0.0178424213081598,0.624709963798523,anger
3.9994962215423584,-2.453657388687134,-0.6258670091629028,-0.6258431077003479,-2.255521774291992,0.3283685445785522,0.0694819688796997,0.0455741062760353,0.1544295698404312,0.4021457731723785,sadness
-1.5025492906570437,-1.1798460483551023,4.779710292816162,-1.285107135772705,-1.513606309890747,0.9169630408287048,0.00431375997141,0.0006591526325792,0.0007547434070147,0.0773093476891517,anger
4.496744632720947,-1.5374501943588257,-1.920321583747864,-1.5513468980789185,-1.2821894884109497,0.3777879178524017,0.0153016531839966,0.02655715867877,0.0067943511530756,0.5735588669776917,sadness
-0.4926376044750213,-0.0125412661582231,-1.701414704322815,-1.6303839683532717,4.762180328369141,0.0121753336861729,0.0043512568809092,0.0414848774671554,0.9220752120018004,0.0199133437126874,joy
0.759382963180542,-1.7599732875823977,-1.0055452585220337,3.9340336322784415,-1.386419653892517,0.175601840019226,0.1736011356115341,0.0755403414368629,0.0130785703659057,0.5621780753135681,fear
0.0276120919734239,-1.6278871297836304,-1.0383745431900024,4.425168037414551,-0.7851290702819824,0.0003134109720122,0.9996622800827026,1.293112404709973e-06,5.554078086333902e-08,2.301465065102093e-05,fear
3.1060194969177246,-2.218413829803467,0.8742612600326538,-1.5293219089508057,-2.5596961975097656,0.4461070299148559,0.0833920389413833,0.0241796411573886,0.0287973079830408,0.417523980140686,sadness
-0.5444134473800659,-0.822221040725708,-1.3077023029327393,4.508438587188721,-0.5010823011398315,0.1239675730466842,0.3627445101737976,0.4386451542377472,0.0185546427965164,0.0560881607234478,fear
-0.4187279641628265,-1.1432719230651855,-1.433260798454285,-0.942690372467041,4.957569599151611,0.0416932702064514,0.012373331002891,0.8461804389953613,0.0547034032642841,0.0450496114790439,joy
2.9031472206115723,-2.8550562858581543,1.2027100324630735,-0.2512862682342529,-2.3647894859313965,0.2761004865169525,0.1537074744701385,0.0911269709467887,0.0498004518449306,0.4292646050453186,anger
-0.9516047239303588,-0.681739330291748,-1.5122042894363403,-0.6293779015541077,5.079532146453857,0.1994215846061706,0.1997471153736114,0.4148758053779602,0.0789418071508407,0.1070137321949005,joy
-1.3443188667297363,1.4557228088378906,0.9973198771476746,0.4250316023826599,-0.990224301815033,0.7221219539642334,0.1088184490799903,0.0463011786341667,0.0206721685826778,0.1020862236618995,joy
4.266066074371338,-1.644999623298645,-2.3331239223480225,-0.4461059868335724,-1.5633641481399536,0.2150040864944458,0.1255718320608139,0.3557848930358886,0.171474203467369,0.1321650445461273,sadness
-1.264141321182251,-1.8330086469650269,4.664743900299072,-0.508912205696106,-1.963226079940796,0.9916497468948364,0.0010062049841508,0.0003406167088542,2.445317022647941e-06,0.0070010288618505,anger
4.493833065032959,-2.0047175884246826,-1.9916645288467407,-0.9499080777168274,-1.1322685480117798,0.1205978095531463,0.0135212400928139,0.0060776625759899,0.0097401216626167,0.8500632047653198,sadness
-0.9868052005767822,-0.954834282398224,-1.126336693763733,-0.8617808818817139,5.198768615722656,0.0097750797867774,0.0135285053402185,0.8973429799079895,0.0689801722764968,0.0103732189163565,joy
-1.2349470853805542,-0.6971160173416138,-0.9137320518493652,-1.3442888259887695,5.173410892486572,0.0115971658378839,0.0309943128377199,0.9325114488601683,0.0188711378723382,0.0060259853489696,joy
0.7929798364639282,-2.7862207889556885,3.119133949279785,0.1638212502002716,-2.639793634414673,0.346419095993042,0.1009808406233787,0.0551162920892238,0.245249405503273,0.2522343695163727,anger
4.4806084632873535,-1.247978448867798,-2.1327462196350098,-0.9727513790130616,-1.6478222608566284,0.2474092692136764,0.0057203411124646,0.0006575102452188,0.0002136623079422,0.7459992170333862,sadness
-0.0694508105516433,-1.516575813293457,-0.6392850875854492,4.191158771514893,-1.07899010181427,0.1075439676642417,0.8636065721511841,0.006179220508784,0.0014331162674352,0.0212370827794075,fear
-1.002419352531433,4.543839454650879,-0.6270480155944824,-1.7033488750457764,-0.5166298747062683,0.0085702594369649,0.0053732986561954,0.0234720557928085,0.9543630480766296,0.0082214064896106,neutral
-1.0333542823791504,-1.399202585220337,4.770638942718506,-1.587416172027588,-1.5426729917526243,0.8719329833984375,0.0018234539311379,0.0001888556726044,0.0004018947365693,0.1256528943777084,anger
-1.5674017667770386,-1.2279871702194214,4.679118633270264,-0.8242039084434509,-1.845603585243225,0.8358227610588074,0.0378795824944973,0.0021943605970591,0.0026236260309815,0.1214796230196952,anger
-0.3361950218677521,-1.454990267753601,-0.3005942404270172,4.199397563934326,-1.1450377702713013,0.1301872134208679,0.5320838689804077,0.2742003500461578,0.0351708345115184,0.0283577591180801,fear
-1.327868103981018,4.462347984313965,-0.9282962083816528,-1.2791199684143066,-0.1307757049798965,0.0307267010211944,0.0146643752232193,0.0410166345536708,0.8785583972930908,0.0350339077413082,neutral
4.2976508140563965,-1.2137001752853394,-1.7341820001602173,-1.5803669691085815,-1.9206063747406008,0.1560812443494796,0.0030761889647692,0.0005542335566133,0.0007414530264213,0.8395468592643738,sadness
-0.3876478672027588,-1.713168382644653,4.226578235626221,-1.4469051361083984,-2.2473270893096924,0.5171718597412109,0.0821257978677749,0.0870516449213028,0.0138538312166929,0.299796849489212,anger
-0.6882330775260925,-1.0447779893875122,-1.8604315519332888,0.0713858008384704,4.834453105926514,0.2118552923202514,0.1680818796157837,0.3038635849952698,0.1780876517295837,0.1381115466356277,joy
4.258613586425781,-1.6825774908065796,-1.637182354927063,-1.2437467575073242,-1.639446496963501,0.5109521150588989,0.0182986352592706,0.0005452227196656,0.0016351628582924,0.4685688316822052,sadness
-1.0288581848144531,-1.0239001512527466,-1.029880166053772,-0.9481396675109864,5.306163311004639,0.0117372097447514,0.0521995797753334,0.9324620962142944,0.0006571100093424,0.0029439798090606,joy
-0.8216278553009033,-0.6146246790885925,4.162857532501221,-2.100080966949463,-1.8507746458053589,0.4596101641654968,0.0217066016048192,0.0343150310218334,0.0648468732833862,0.4195212423801422,anger
2.496966600418091,-1.3183623552322388,-0.0072935265488922,-1.1626698970794678,-2.195199489593506,0.4014035761356354,0.0919308885931968,0.0899128019809722,0.0788017883896827,0.3379510045051574,sadness
0.0288679394870996,-1.263858675956726,-2.074237108230591,-0.4051079750061035,4.745929718017578,0.071218155324459,0.1903236210346222,0.6707488298416138,0.0156984608620405,0.0520110204815864,joy
-1.271220564842224,-0.2231764048337936,-1.422284722328186,-0.6092532873153687,5.066223621368408,0.3764841854572296,0.2701970040798187,0.080957680940628,0.0538230277597904,0.2185381650924682,joy
-0.7829524874687195,-0.3311028778553009,-0.9501038193702698,4.397672653198242,-0.7832525968551636,0.2132898718118667,0.5916558504104614,0.083775408565998,0.0483659133315086,0.0629129707813263,fear
-0.6591402292251587,0.3943651616573334,3.3262388706207275,-1.9805347919464111,-1.454987406730652,0.7880960702896118,0.0422871969640255,0.0065885037183761,0.0070435456000268,0.1559847146272659,anger
-1.1007661819458008,4.420144081115723,-0.4639130532741546,-1.779073715209961,-0.5113673210144043,0.0076918508857488,0.0060290340334177,0.0367408879101276,0.9407622814178468,0.0087758749723434,neutral
-0.8063505291938782,-1.8383657932281492,4.51017427444458,-0.4521674513816833,-2.7089602947235107,0.5684935450553894,0.0510385669767856,0.0505610927939415,0.031319286674261,0.2985874712467193,anger
-1.3188880681991575,4.254688739776611,-0.6897885799407959,-1.890841007232666,0.3783208131790161,0.0134113244712352,0.0076451068744063,0.0378727056086063,0.9298573136329652,0.0112135671079158,neutral
-1.33856201171875,-0.9125247597694396,-0.8764174580574036,-0.910219132900238,5.234686851501465,0.0317605435848236,0.0187888536602258,0.919739067554474,0.0109866708517074,0.0187248829752206,joy
-1.289370059967041,4.401190757751465,-0.6037863492965698,-1.9879710674285889,0.3873914182186126,0.0162503067404031,0.007991244085133,0.042334496974945,0.9187353849411012,0.0146886380389332,neutral
-0.8160273432731628,3.61470627784729,-0.8006572723388672,-0.3725602030754089,-1.0661035776138306,0.1625300049781799,0.0366332419216632,0.0765492841601371,0.5843221545219421,0.1399652957916259,neutral
-1.220090627670288,1.3843607902526855,-1.358404278755188,-1.8755016326904297,3.752909421920776,0.029956055805087,0.0369911789894104,0.8030364513397217,0.1044921651482582,0.0255241841077804,joy
-0.2575967609882355,-0.8008192777633667,-1.219685673713684,4.466911792755127,-1.0054184198379517,0.0028312548529356,0.9936569333076476,0.0032061247620731,1.9073133444180712e-05,0.0002864998823497,fear
0.0606228485703468,-1.9804679155349727,4.203077793121338,-0.8656275272369385,-2.0872068405151367,0.0524970367550849,0.0132372789084911,0.8724603056907654,0.0033658382017165,0.0584395863115787,anger
0.0015124985948204,2.682241201400757,-0.2357568591833114,-2.905725479125977,-0.1138892620801925,0.4028869867324829,0.0619608759880065,0.0341409407556057,0.0389070212841033,0.4621041417121887,neutral
0.4218948483467102,-0.7851062417030334,-1.6104063987731934,3.973441362380981,-0.7700412273406982,0.3925409615039825,0.3774843215942383,0.0090649360790848,0.003717764513567,0.2171920239925384,fear
-0.9398952126502992,4.492650985717773,-0.7787151336669922,-2.05311918258667,0.018896747380495,0.011364527978003,0.0039343023672699,0.030168255791068,0.9416414499282836,0.0128913801163434,neutral
-0.1905816495418548,-1.6052838563919067,-0.7619746327400208,4.346109867095947,-0.9521297812461852,0.1015301868319511,0.1796247661113739,0.3391720950603485,0.3229256570339203,0.0567472986876964,fear
-0.1890133470296859,3.7032082080841056,-1.5959904193878174,-0.9018443822860718,-0.3413411676883697,0.0616573765873909,0.0189806316047906,0.1520082354545593,0.706665575504303,0.0606881119310855,neutral
-1.1051528453826904,-1.6745611429214478,4.571058750152588,-0.931671142578125,-2.0061421394348145,0.9622735381126404,0.0061524771153926,8.601185254519805e-05,3.668260615086183e-05,0.0314512103796005,anger
4.439571857452393,-1.605278730392456,-1.525715470314026,-1.6259011030197144,-1.8042320013046265,0.1151876226067543,0.0010722583392634,3.981363261118531e-05,6.511802348541096e-05,0.8836352229118347,sadness
-1.1294081211090088,0.3677757382392883,-1.2718133926391602,-1.641506314277649,4.632147312164307,0.3767049312591553,0.0613370947539806,0.0543441176414489,0.144065573811531,0.3635482788085937,joy
-0.3786123692989349,-0.7245234847068787,-1.3957122564315796,4.522021770477295,-0.6425344944000244,0.0009497305727563,0.9986960291862488,0.0002140855067409,2.1002953872084618e-05,0.0001191899427794,fear
4.380810260772705,-2.2555723190307617,-1.931308031082153,-0.383227676153183,-1.327558517456055,0.2292419075965881,0.0158142037689685,0.026050966233015,0.0303524974733591,0.6985403895378113,sadness
-1.0697194337844849,4.522313117980957,-0.8444573879241943,-1.784648060798645,-0.0717653781175613,0.0391573570668697,0.0179237034171819,0.0930793210864067,0.8052392601966858,0.0446004122495651,neutral
-1.311950445175171,3.254697799682617,-1.3427225351333618,-1.7898640632629397,1.930469751358032,0.0437024757266044,0.1063998490571975,0.5331349968910217,0.2898624241352081,0.0269002206623554,neutral
-0.3732618689537048,-1.6233346462249756,4.458871841430664,-1.5468127727508545,-1.8192689418792725,0.5764890909194946,0.0027777643408626,0.0030277853365987,0.0011639086296781,0.4165414273738861,anger
3.281747341156006,-0.8784062266349792,-2.113262891769409,1.5858876705169678,-2.66129732131958,0.341202437877655,0.0299282949417829,0.001567221712321,0.0040311738848686,0.6232708692550659,sadness
-0.7027475833892822,-0.7896415591239929,-1.6713858842849731,-0.6933391094207764,5.246524333953857,0.4605248272418976,0.1411602348089218,0.1727176010608673,0.1208367869257927,0.1047605723142623,joy
-1.053154706954956,4.567358016967773,-1.0002490282058716,-1.351597785949707,-0.3297039270401001,0.0085702594369649,0.0053732986561954,0.0234720557928085,0.9543630480766296,0.0082214064896106,neutral
-1.5038684606552124,-1.222464680671692,-0.5847827196121216,-0.6064087152481079,4.889184474945068,0.0707986578345298,0.0600286945700645,0.8046209812164307,0.0218344647437334,0.0427172258496284,joy
-1.5784698724746704,-0.7855514287948608,4.43481969833374,-1.7947602272033691,-1.462224364280701,0.582401692867279,0.0637619271874427,0.0053778197616338,0.0112963896244764,0.3371621072292328,anger
-1.3478120565414429,-0.718978226184845,-0.7792463302612305,-1.200132131576538,5.111440181732178,0.1774070709943771,0.0920260548591613,0.3643634617328644,0.2649926245212555,0.1012107655405998,joy
4.578074932098389,-1.4859143495559692,-2.137754201889038,-0.9609920382499696,-1.744592308998108,0.1595201045274734,0.0054895263165235,0.0007352522225119,0.0045115211978554,0.8297435641288757,sadness
-0.2024971693754196,0.0209647100418806,-1.0219146013259888,4.035706043243408,-1.5319186449050903,0.0348225757479667,0.914298951625824,0.028958236798644,0.0046921358443796,0.0172280594706535,fear
-0.5340931415557861,-0.6318547129631042,3.672796487808228,-1.652378797531128,-2.5307505130767822,0.6899792551994324,0.0545160956680774,0.0374939925968647,0.011732006445527,0.2062786966562271,anger
-1.4285141229629517,-1.3385286331176758,4.732605457305908,-1.447064995765686,-1.5534439086914062,0.9949195981025696,0.0007592039182782,6.794522505515488e-06,8.998413250083104e-06,0.0043054409325122,anger
-1.1149282455444336,-1.6681956052780151,4.546439170837402,0.100612536072731,-2.3725814819335938,0.9737384915351868,0.0110982451587915,0.000371350091882,8.280837209895253e-05,0.0147090563550591,anger
-0.5560754537582397,-1.4374445676803589,3.916935682296753,-0.8446356654167175,-1.9463039636611936,0.2190964668989181,0.0220147687941789,0.0036663690116256,0.0010775214759632,0.7541448473930359,anger
-0.2877214848995209,-0.5495768189430237,-1.645767331123352,4.109123229980469,-0.1125774085521698,0.2567074596881866,0.4319209158420563,0.18610879778862,0.0443503707647323,0.0809124112129211,fear
-0.0439515560865402,-2.001695156097412,-0.9268292188644408,-0.9212389588356018,4.462240219116211,0.1432588249444961,0.0488331876695156,0.0841335728764534,0.5284032821655273,0.1953711956739425,joy
4.407454013824463,-1.8871108293533323,-2.235640287399292,-0.0455890633165836,-1.6032720804214478,0.2129009664058685,0.1345545500516891,0.3010204136371612,0.1242351830005645,0.2272888720035553,sadness
4.513955593109131,-1.6450625658035278,-2.0998728275299072,-1.0006181001663208,-1.5904396772384644,0.0422197319567203,0.0024153378326445,0.0002011085452977,0.0005717306048609,0.9545921087265016,sadness
4.2406182289123535,-1.2251452207565308,-1.9159157276153564,-1.3598294258117676,-1.7112213373184204,0.3712128102779388,0.0214880499988794,0.0041083698160946,0.0160018317401409,0.5871889591217041,sadness
-0.6732689142227173,-1.4876478910446167,-1.106399655342102,-0.6965965032577515,4.898168087005615,0.300394743680954,0.0230081602931022,0.204398900270462,0.2369483858346939,0.2352498471736908,joy
-1.412349820137024,1.4889191389083862,-1.8897150754928589,-0.7681518197059631,4.3328375816345215,0.0454549081623554,0.0698765069246292,0.6168853640556335,0.2360087186098098,0.0317744985222816,joy
-0.1876981258392334,-1.5381994247436523,-0.5646870136260986,4.298356533050537,-1.2688887119293213,0.2157931923866272,0.7125683426856995,0.0090726735070347,0.0023772930726408,0.0601885244250297,fear
-0.3190957009792328,-2.070113182067871,4.222738265991211,-1.0374010801315308,-2.2645692825317383,0.6273669600486755,0.0176873989403247,0.0112568102777004,0.005526855122298,0.3381619453430176,anger
-0.2002822607755661,-0.7449468970298767,-1.5131962299346924,4.505248546600342,-0.7711654901504517,0.0037793016526848,0.9917718768119812,0.003641263116151,7.067609840305522e-05,0.0007369607919827,fear
3.635367631912232,-2.2986865043640137,-0.4104042053222656,-0.8786661624908447,-2.0478827953338623,0.4533526003360748,0.0999630615115165,0.1472900062799453,0.0441707856953144,0.2552235126495361,sadness
-0.0048105558380484,-0.8236973881721497,-1.4561480283737185,4.234615802764893,-0.5125492811203003,0.1556087136268615,0.7866778373718262,0.0150776961818337,0.0027702220249921,0.0398654974997043,fear
-0.8090932369232178,0.2871054112911224,3.415374517440796,-2.4591989517211914,-1.3182438611984253,0.2999912202358246,0.0082675814628601,0.0009911825181916,0.0066709727980196,0.6840790510177612,anger
-1.0525504350662231,4.636165618896484,-0.8127543330192566,-1.6088889837265017,-0.3589189052581787,0.0085702594369649,0.0053732986561954,0.0234720557928085,0.9543630480766296,0.0082214064896106,neutral
4.577595233917236,-1.6478503942489624,-2.1489837169647217,-0.8539114594459534,-1.6375080347061155,0.0573730319738388,0.0002546319446992,1.8934146282845177e-05,6.501380084955599e-06,0.9423468708992004,sadness
-1.160802125930786,-0.5843833088874817,4.167492389678955,-1.6999393701553345,-1.801055669784546,0.462319552898407,0.1427935510873794,0.1084308177232742,0.0961685478687286,0.1902876049280166,anger
4.111522674560547,-0.8668530583381653,-2.550516366958618,0.0432917289435863,-2.082104206085205,0.3040014803409576,0.095742680132389,0.1192520335316658,0.1131726279854774,0.3678312003612518,sadness
-1.552226424217224,-1.3483718633651731,4.621720790863037,-1.203741192817688,-1.5930312871932983,0.6950825452804565,0.0187751241028308,0.0087699983268976,0.0026855894830077,0.2746866643428802,anger
-1.205498218536377,4.513405799865723,-0.8461116552352905,-1.753305196762085,0.2422362715005874,0.0302681680768728,0.0174914468079805,0.0677412003278732,0.8595013618469238,0.0249978266656398,neutral
3.982088565826416,-2.5553669929504395,-0.912511706352234,-0.0289866123348474,-1.95663058757782,0.3712599277496338,0.0353544540703296,0.1807101368904113,0.0638549551367759,0.3488205075263977,sadness
-0.3395161628723144,-1.1520816087722778,-0.4401961863040924,4.293549537658691,-1.3228362798690796,0.1766837239265442,0.1429862529039383,0.1266895532608032,0.019177870824933,0.534462571144104,fear
-1.610560417175293,3.904654026031494,-1.0495651960372925,-0.7152978181838989,0.3416731059551239,0.084115944802761,0.1145562082529068,0.1426236480474472,0.5740328431129456,0.0846713334321975,neutral
0.3499351143836975,-1.5553975105285645,2.320415496826172,-0.3868967592716217,-2.4710850715637207,0.2048592716455459,0.0158712193369865,0.4483585953712463,0.092287003993988,0.2386239618062973,anger
-0.8141621351242065,-0.2016810178756714,-1.1670050621032717,4.315733432769775,-0.5503114461898804,0.0864091590046882,0.8487496376037598,0.0283393152058124,0.0063850386068224,0.0301167462021112,fear
-1.0932202339172363,-1.245799899101257,-0.9550238847732544,-0.6755410432815552,5.109388828277588,0.1148626729846,0.091132678091526,0.4639363586902618,0.1938726305961609,0.136195570230484,joy
-1.0200905799865725,-1.4515050649642944,4.5980963706970215,-1.292358160018921,-2.190804481506348,0.8740604519844055,0.0569562315940856,0.0022334998939186,0.0004914805758744,0.0662584528326988,anger
-0.3968974649906158,-0.7838605046272278,-1.1745620965957642,4.522043704986572,-0.9467164278030396,0.0095194047316908,0.9772047400474548,0.0066810459829866,0.0003297661605756,0.0062650009058415,fear
-0.3044889271259308,-0.946118950843811,-1.436639666557312,4.564343929290772,-0.5240072011947632,0.0715792030096054,0.7742300033569336,0.116091750562191,0.0030026196036487,0.0350963659584522,fear
-0.9505482316017152,0.1468800008296966,-1.8245769739151,-0.397362619638443,4.291064262390137,0.005453351419419,0.0399008989334106,0.9206095337867736,0.0315293706953525,0.0025067764800041,joy
4.531926155090332,-1.3996083736419678,-2.065565347671509,-1.351048707962036,-1.5592585802078247,0.0012038636486977,1.8149664811062396e-06,1.228058863489423e-07,5.7034121425658675e-08,0.9987940788269044,sadness
-0.4341175556182861,-0.7815931439399719,-1.3104263544082642,4.50597620010376,-0.6146414875984192,0.0454756282269954,0.9192203283309937,0.0273349322378635,0.0017819540807977,0.0061871903017163,fear
-1.763988971710205,0.0644911080598831,3.8014748096466064,-2.051537036895752,-0.6387051939964294,0.0074166529811918,0.0058986474759876,0.0398093871772289,0.9400261044502258,0.0068491999991238,anger
1.1088144779205322,-0.7964956164360046,-2.348885297775269,3.660764694213867,-0.7323395609855652,0.0565714687108993,0.4388425350189209,0.4531192183494568,0.0119933634996414,0.0394735448062419,fear
4.443113803863525,-1.1729389429092407,-2.198994398117065,-1.5258913040161133,-1.5282992124557495,0.038232821971178,0.0006141717312857,0.0001068360506906,6.466698687290773e-05,0.9609814882278442,sadness
-1.1587653160095217,-0.3054579198360443,-1.0932385921478271,-1.5294641256332395,4.994007110595703,0.1103924065828323,0.0361680500209331,0.5401735305786133,0.2071698158979416,0.1060961633920669,joy
0.7331417798995972,-2.404860496520996,3.2350988388061523,-1.083869695663452,-2.2510929107666016,0.5919597148895264,0.0154235726222395,0.0395423397421836,0.0076292576268315,0.3454451262950897,anger
-1.091649293899536,-0.2423691004514694,3.433739423751831,-2.4717447757720947,-0.8354887366294861,0.1306015700101852,0.0308079943060874,0.2636145055294037,0.4694624245166778,0.1055135428905487,anger
-0.2055408954620361,2.883455753326416,-2.110365629196167,-1.6348702907562256,1.4161992073059082,0.1922868490219116,0.1156458929181099,0.1649858802556991,0.3321518003940582,0.1949295699596405,neutral
4.0801310539245605,-2.522160530090332,-1.3303894996643066,0.0304882358759641,-1.785459280014038,0.2786170840263366,0.1090807542204856,0.2026715129613876,0.0499131716787815,0.359717458486557,sadness
4.378790378570557,-1.785273194313049,-2.1131553649902344,-0.8287088871002197,-1.45353901386261,0.2619489133358001,0.2630091905593872,0.0011265918146818,0.0005274491850286,0.4733878672122955,sadness
3.354785203933716,-1.908077836036682,-0.2169328182935714,-2.5418291091918945,-1.2386770248413086,0.5994491577148438,0.2491835206747055,0.0137899918481707,0.005252928007394,0.1323243975639343,sadness
-0.9758279919624328,4.396699905395508,-0.4951213300228119,-1.919695854187012,-0.4142000377178192,0.0190241206437349,0.0094020720571279,0.0508515574038028,0.902239203453064,0.0184829197824001,neutral
-1.2795393466949463,2.375749111175537,-1.9930784702301023,1.9888851642608645,1.021639704704285,0.3116682767868042,0.2605386972427368,0.0909348428249359,0.2044557929039001,0.1324023902416229,neutral
-1.0369057655334473,4.519509792327881,-1.0120447874069214,-1.5809781551361084,0.05337830260396,0.0059951576404273,0.0045163822360336,0.0423373132944107,0.9408794045448304,0.0062717241235077,neutral
-0.4475798904895782,-2.167655229568481,4.250631332397461,-0.1992778182029724,-2.407520294189453,0.3786554932594299,0.1359235644340515,0.1080317050218582,0.2013241052627563,0.1760650724172592,anger
4.440027236938477,-1.304271578788757,-1.7458425760269165,-1.5638138055801392,-1.740671992301941,0.2538546323776245,0.0185927078127861,0.0190320014953613,0.0595848076045513,0.648935854434967,sadness
